"","BW11.C","BW11.D","BW14.A","BW14.B","BW16.A","BW16.B","1174.C","1174.D","BW09.A","BW09.B","BW09.C","BW09.D","BW19.C","BW19.D","BW23.A","BW23.B","1179.A","1179.B","1179.C","1179.D","wilcox.pval.2v4","wilcox.pval.3v4","mean.diff.2v4","mean.diff.3v4","median.diff.2v4","median.diff.3v4","mean.p53.2v4","mean.p53.3v4","mean.wt","median.p53.2v4","median.p53.3v4","median.wt","sd.p53.2v4","sd.p53.3v4","sd.wt","partner_a","partner_b","complex1_gene1","complex1_gene2","complex1_gene3","complex_2_gene1","complex_2_gene2","complex_2_gene3","int_name"
"EFNB2-EPHB4",0.552397105951924,0.535596596793789,0.466660342106568,0.534926671420569,0.408335500198114,0.396153107924784,0.173836008881656,0.290754420021177,0.371114074315395,0.433145652098278,0.392374576927218,0.385199245046255,0.281889749156327,0.296298621298869,0.365547583520968,0.364356285050119,0.318361370792704,0.361881768774457,0.248559271292361,0.286495772628071,0.001998001998002,0.000999000999000999,0.186943557436586,0.146893265767665,0.170309699821635,0.135841572478025,0.522395179068213,0.482344887399291,0.335451621631626,0.535261634107179,0.500793506763569,0.364951934285544,0.0380254449827961,0.0687899979537106,0.0751232374310377,"EFNB2","EPHB4","","","","","","","EFNB2-EPHB4"
"CCL3-CCR1",0.507909566645433,0.573852076864901,0.640149531556206,0.656778637401363,0.365483933766804,0.375923265195198,0.4094273071506,0.363198407729848,0.417182565706805,0.430632051369714,0.435624623459241,0.423991837701775,0.308179560272797,0.319940397073148,0.437467618294382,0.400281263210065,0.261736466666608,0.246878082479099,0.232395577469762,0.197844526283938,0.001998001998002,0.0934065934065934,0.200079889920138,0.125423605374813,0.193695867781851,0.127575885326464,0.594672453116976,0.520016168571651,0.394592563196837,0.607000804210554,0.540880821755167,0.413304936428703,0.0680358467424492,0.127140748001239,0.0476952682213792,"CCL3","CCR1","","","","","","","CCL3-CCR1"
"ACKR2-CCL11",-0.0496976114539356,-0.073060515294089,-0.0190619563008625,-0.00120702696426128,-0.0080919294146337,-0.0161062578601444,-0.0120947266152596,0.00472697566407343,0.0072277681392794,0.000937252556008635,0.0282067262690634,0.0128247542838814,-0.0167722740092324,0.0449120049833552,0.09841687993235,0.0450195995082389,-0.0348817552847681,-0.0505785189380496,-0.073015082445317,-0.0381023535118007,0.00799200799200799,0.00474525474525475,-0.0570972735744629,-0.0492113789524969,-0.0444060450889794,-0.0276103682920838,-0.0357567775032871,-0.0278708828813211,0.0213404960711758,-0.0343797838773991,-0.0175841070805035,0.0100262612115804,0.0319286601749082,0.0277008330552552,0.0343813834503551,"ACKR2","CCL11","","","","","","","ACKR2-CCL11"
"IGFL2-IGFLR1",0.0933806078322852,0.114031616452235,0.0566194678403033,0.115774156108621,0.0558898036718397,0.0159548339544073,0.0470112318079415,0.00904098479797883,0.0241420602818082,0.0562459055503922,0.0251218641644269,0.063757175243833,0.0306708642539625,0.0221855339001101,0.182542342319202,0.151374349499488,0.0598044808543422,0.0327961006066947,0.0529353570832616,0.113157489903161,0.141858141858142,0.427822177822178,0.033742230876447,0.0140658497947011,0.0648650641113083,0.0361589898053423,0.0949514620583613,0.0752750809766154,0.0612092311819143,0.10370611214226,0.0750000378362943,0.038841048030952,0.027504219330481,0.039275353125829,0.0586301232565475,"IGFL2","IGFLR1","","","","","","","IGFL2-IGFLR1"
"CD80-CD274",0.144950198996016,0.15628501319747,0.203466464317192,0.197716786751298,0.182589512615116,0.24489972708205,0.187711507892963,0.130482893108967,0.0954427887190242,0.131339445585372,0.0619252236974718,0.113556590953047,0.120733143121708,0.143329297315809,0.226115097481941,0.145259818975131,0.0434284057059169,0.0463817995592918,0.0272321206626139,0.00922150246340723,0.0759240759240759,0.0224775224775225,0.0400150351303506,0.052728369808047,0.046089730627215,0.0592419803360381,0.175604615815494,0.18831795049319,0.135589580685143,0.177000899974384,0.190153149683207,0.130911169347169,0.0293153601449619,0.0359416164863784,0.04576933942772,"CD80","CD274","","","","","","","CD80-CD274"
"PLXNB2-SEMA4D",0.221178124742465,0.178723736082062,0.348490949927512,0.423596134895605,-0.0193925646948403,-0.0146276203956826,0.318245609476301,0.337974504990825,0.0973184270662239,0.224853534886885,0.119265362565451,0.0975253733109573,0.317555565221053,0.347245656933325,0.341386850279678,0.275604037282827,0.0999030658838401,0.114741750937513,0.0891284803131366,0.0663317003246625,0.453546453546454,0.712787212787213,0.0452997442105587,-0.0580360321084988,-0.0117452639169511,-0.0966288708396761,0.292997236411911,0.189661460092854,0.247697492201352,0.284834537334989,0.199950930412264,0.29657980125194,0.113066414411369,0.182484402928121,0.105227595273725,"PLXNB2","SEMA4D","","","","","","","PLXNB2-SEMA4D"
"EPHB6-EFNB2",0.235788676174362,0.166588585342399,0.0396300086854066,0.0825711010985175,0.000964639398338924,-0.0153689612065104,0.188674835780922,0.0954309049920768,0.113678614163108,0.0949890303854298,0.10516456737325,0.126909797489814,0.0234131356974029,0.0463617443313697,0.11145043242027,0.0975064694703566,0.0146537536283751,0.0548070735853044,0.0475002918667788,0.0193685542978221,0.839160839160839,0.427822177822178,0.0307866396147714,-0.0153289449616476,0.0232443247986551,-0.0402349635298411,0.131144592825171,0.0850290082487523,0.1003579532104,0.124579843220458,0.061100554891962,0.101335518421803,0.0874470582587871,0.0985840990612632,0.044379407682123,"EPHB6","EFNB2","","","","","","","EPHB6-EFNB2"
"CXCL8-ACKR1",0.191308248764118,0.112384590749365,-0.086777967049629,-0.0461940832378668,-0.132712954034441,-0.125748721118842,0.0487104360744205,0.0339023423575436,-0.0364016216647019,0.03910341754635,0.00353938338415704,0.0191189685151759,0.0864440582772121,0.160253524861172,0.0371310846580111,0.0238631186855966,0.0657790896108717,0.0812700723380291,0.0957044028278195,0.120048075150093,0.945054945054945,0.263486513486514,0.0011137260370032,-0.0561899522573762,-0.00242145975202807,-0.102002738651525,0.0426801973064969,-0.0146234809878825,0.0415664712694937,0.0330952537557493,-0.0664860251437479,0.0355167135077773,0.131157734815836,0.134933941637309,0.0522584505665064,"CXCL8","ACKR1","","","","","","","CXCL8-ACKR1"
"CXCL3-CXCR2",0.0914609442188891,0.0205992723187769,0.0735081327282238,0.11084011599134,0.0106064248516045,-0.0128520076336906,0.0686092558335584,0.0562937635314094,0.0238877413880319,-0.00476858475746607,0.0177906192671417,0.039221376416637,0.128443821860898,0.0713432242579609,0.00341545314157752,0.0460563485460975,0.00437189357843499,0.0370699372005569,0.00714831110099817,-0.0385123018484528,0.187812187812188,0.874875124875125,0.0290728143657227,0.00399784513060587,0.0398456759921891,0.00441484004213305,0.0741021163143073,0.0490271470791905,0.0450293019485847,0.0824845384735564,0.0470537025235003,0.0426388624813673,0.0387896749947763,0.0496671212607281,0.0391131508620952,"CXCL3","CXCR2","","","","","","","CXCL3-CXCR2"
"CCR1-CCL23",0.200946575617845,0.20879041860562,0.345012133598851,0.312974468515889,0.0510561239285509,0.066152100203985,0.367898358179678,0.361287869295457,0.134799384120617,0.141211068420039,0.119714900653924,0.141886393242214,0.251386603975245,0.189982919248747,0.180629200675525,0.108785756559373,0.0940978907776827,0.037119872373689,0.0124149122215945,0.0526541677080491,0.187812187812188,1,0.0671726536474693,-0.00226960869195844,0.0996246466018846,0.0436107001528627,0.266930899084551,0.197488636745123,0.199758245437082,0.260882443560754,0.204868497111732,0.161257796958869,0.0729176153453002,0.121599024435729,0.0961303451403272,"CCR1","CCL23","","","","","","","CCR1-CCL23"
"ACKR2-CCL28",0.493091445185869,0.47561465472275,0.0250594937180291,0.11355824464992,0.168343525774316,0.141639255669939,0.0399647408427829,0.0918616816830939,0.0563312375586824,0.0342640625147627,0.0499826404501445,0.0610834091273022,-0.00114788805845684,0.0607328724771045,0.0594269403225539,0.0682189098919101,-0.00521639102539731,0.0118940550535047,0.0139292133470885,-0.0180892721072136,0.141858141858142,0.0224775224775225,0.224759098888154,0.184145909272483,0.236707360745717,0.0971123017815096,0.276830959569142,0.236217769953471,0.052071860680988,0.294586449686335,0.154991390722128,0.0578790889406182,0.24243927456308,0.198232257022929,0.0244331837094568,"ACKR2","CCL28","","","","","","","ACKR2-CCL28"
"CCR2-CCL26",0.0304489911331234,0.0311199921087659,0.0397845711987428,0.0765103481025612,0.00206649137204534,0.0162019749304097,0.0373590502091056,0.0118437158017174,0.026539939729068,0.0674241952292932,0.0231034811410144,0.0282870244708503,0.0235828496252168,0.0748517695557552,0.0107142628753572,0.0773396524234037,0.126216240747628,0.0628324923050283,0.0967694267848461,0.0971441088823174,0.303696303696304,1,0.00636138152972011,-0.00541586596513681,0.00803879955379518,0.00337100952098546,0.0444659756357983,0.0326887281409414,0.0381045941060782,0.0354522816537543,0.0307844916209446,0.0274134820999591,0.0217818616065751,0.0252495431068355,0.0255078286066266,"CCR2","CCL26","","","","","","","CCR2-CCL26"
"CSF2-CSF1R",0.0521978239619572,0.0134027593120169,0.0524720075251626,0.103241455839598,0.0539317756292892,0.0423771010603862,-0.0454601628976201,0.0178006440502735,0.144687150022462,0.190022759162515,0.166167196193435,0.201195273810603,0.045701317636452,0.0303387972727658,-0.0351622159022706,0.0223734928118421,0.0320273275372954,-0.0128997775882662,0.0210172562806341,0.0330356328122234,1,0.957792207792208,-0.018437913556362,-0.0208292713279773,0.014314858288951,0.014314858288951,0.0553285116596837,0.0529371538880684,0.0737664252160457,0.0523349157435599,0.0523349157435599,0.0380200574546089,0.0368391990106405,0.0290060618055459,0.0930046222178899,"CSF2","CSF1R","","","","","","","CSF2-CSF1R"
"ADGRL1-NRG1",0.0731099818987062,0.0427602985032797,0.035481517504812,0.0733305923575914,0.0492837115322023,0.0266418361782864,0.0298512162905305,0.0898691085140899,0.0769375400134599,0.134737127535484,0.112079138164419,0.0541960219557431,0.28907121186918,0.191695585428584,0.136870849292552,0.0623138935425793,-0.0183678611827229,-0.00352303480749426,0.0290752617365378,0.0222794849653302,0.105894105894106,0.0224775224775225,-0.0615915716945648,-0.0676608462648491,-0.0430389831382616,-0.0549521183215136,0.0561705975660973,0.050101322995813,0.117762169260662,0.057935140200993,0.046022005017741,0.100974123339255,0.0199104856591397,0.01943009368497,0.0765845219461909,"ADGRL1","NRG1","","","","","","","ADGRL1-NRG1"
"DLL4-NOTCH3",0.252261744046067,0.29038336303837,0.207086753299042,0.276783863306878,0.177925124710423,0.247455764184305,0.247633681843529,0.234105864053265,0.182281636638596,0.284274473119927,0.212806219589122,0.184709382098856,0.145661107925599,0.136952784535073,0.182258564544074,0.270977648219358,0.235621676461819,0.240422241836384,0.149787182584149,0.111416875141972,0.105894105894106,0.263486513486514,0.0484627946658492,0.0338166325074408,0.0657650028324834,0.0511009532711968,0.256628930922589,0.241982768764181,0.20816613625674,0.264522803676472,0.249858754115186,0.198757800843989,0.0366018336142314,0.0424510503432833,0.0503978625202691,"DLL4","NOTCH3","","","","","","","DLL4-NOTCH3"
"CCL16-CCR2",0.0951362062634262,0.0590588937575246,-0.00560519268000188,-0.0264684217790021,0.0103100532748447,-0.00950277591462945,0.0485417276594065,0.0534140459503741,0.0371796366156914,0.0487012973373679,0.042406766223626,0.0275635965595422,0.0202593944667161,0.0465793114743309,0.0523422932159853,0.0583539932293142,0.0112811594091509,0.0266549216947795,-0.0205953568420321,-0.0221099599401496,1,0.313186813186813,-0.0130038348827488,-0.0230460791195418,-0.0208336690281073,-0.0452080892694473,0.0305303713904867,0.0204881271536937,0.0435342062732354,0.0267268505387614,0.0023524302974214,0.0475605195668687,0.0563986758164488,0.0467950126264095,0.0119921057139842,"CCL16","CCR2","","","","","","","CCL16-CCR2"
"NTF3-NTRK2",0.391791548115067,0.321223919602201,0.118169548572602,0.122283181892525,0.101557991414258,0.102313644427747,0.0138829577655578,0.048951382503639,0.155320468510774,0.227937500350145,0.158567078664687,0.163231769785854,0.134308895090599,0.156462587451935,0.253037938528681,0.262690472160485,0.102103591730567,0.0567248339803552,0.0805110166618689,0.11597380399709,0.635364635364635,0.874875124875125,0.0809279444643632,0.0354508672561644,0.064238717689052,-0.0372884678257473,0.238367049545599,0.1928899723374,0.157439105081236,0.221753550747363,0.120226365232564,0.157514833058311,0.139436056128869,0.128953868781719,0.0803742913961112,"NTF3","NTRK2","","","","","","","NTF3-NTRK2"
"FLT1-VEGFB",0.262696696619783,0.201582329713628,0.256046153704802,0.343632573203139,0.064036706468423,0.0721540449403879,-0.0611640354850862,-0.0428591726680833,0.184439522156278,0.166513244281803,0.17948679577627,0.197795702094107,0.0906482261599541,0.101027287871073,0.271838925127065,0.188815106007768,0.0818446696330337,0.0974879305280499,0.0925352661994348,0.0991535653079077,0.013986013986014,0.263486513486514,0.138335278178223,0.0723705906429123,0.0863714051332559,0.0558142216801785,0.265989438310338,0.200024750775027,0.127654160132115,0.259371425162292,0.228814241709215,0.173000020029036,0.0585560787916377,0.111835118546784,0.107329455768039,"FLT1","VEGFB","","","","","","","FLT1-VEGFB"
"LILRA4-BST2",0.0503594158258486,0.0122026698594715,0.0200123048082266,0.0406638237134307,-0.0304514708748307,-0.0439415151119238,0.148368558232502,0.185453068088211,0.0947113265493724,0.144391333620528,0.111232379403696,0.122538187134672,0.00597346098603294,0.0175241024637434,0.118423422760226,0.180523159214515,0.0844236490742264,0.10376895920943,0.0864034675513321,0.0418220273544515,0.0759240759240759,0.010989010989011,-0.0821043462936055,-0.104773028475313,-0.0901427406866206,-0.1043733176136,0.0308095535517444,0.00814087137003718,0.11291389984535,0.0303380642608287,0.0161074873338491,0.120480804947449,0.0177209899697422,0.0379460694289816,0.0606203287889548,"LILRA4","BST2","","","","","","","LILRA4-BST2"
"TNFSF10-TNFRSF10D",0.376884648022912,0.347182707013272,0.196659737806453,0.238187975123214,0.162829193550814,0.178221100474254,0.157916082114114,0.159304909978056,0.209023711230165,0.258423888130106,0.244982751719258,0.194458248805913,0.293649057028631,0.24189274308208,0.403483284559548,0.349887573624148,0.198967773201743,0.172925800971329,0.143871107059015,0.131399877131941,0.635364635364635,0.874875124875125,0.0384265419642609,-0.00130799802871534,0.0492475936675743,-0.0260138909358353,0.289728766991463,0.249994226998487,0.251302225027202,0.292685341068243,0.217423856464833,0.243437747400669,0.086053084860924,0.0908623790829353,0.0796197771520028,"TNFSF10","TNFRSF10D","","","","","","","TNFSF10-TNFRSF10D"
"TNFRSF13C-TNFSF13B",0.144398146378708,0.207685077148113,0.0416085853175166,0.121059685332409,0.0256421034803446,-0.00646543269694128,0.155727219089693,0.193904733543631,0.183441416267356,0.228822636128529,0.138489677459678,0.159308863290609,0.203102328981896,0.144499079033128,0.302036897575374,0.232456802819557,0.115433726621113,0.141752721024255,0.101418223493914,0.107782562556718,0.105894105894106,0.015984015984016,-0.0654910918747585,-0.105190937925587,-0.0559441590499349,-0.10733893958053,0.128687873544187,0.0889880274933583,0.194178965418945,0.132728915855558,0.0813341353249629,0.188673074905493,0.0686254630663991,0.0819228207527483,0.0502853585830918,"TNFRSF13C","TNFSF13B","","","","","","","TNFRSF13C-TNFSF13B"
"ACKR1-CCL17",0.106871313274655,0.0715851553882158,0.0630084850128226,0.0411669817193503,-0.0132294305260416,-0.0111105767209931,0.0931582224426651,0.146457980339441,0.0316230990354646,0.0406923991083405,0.0446246772434858,0.0334501865560828,0.0607237332511612,0.0486836586893678,0.0660686629287191,0.0588773053619358,0.0226328151988833,0.0150418133133472,0.0338056307008361,-0.00709540000557857,0.373626373626374,0.792457542457542,0.00822199135309443,-0.0193873378043316,0.0135163381748674,-0.00169274865956538,0.0706579838487608,0.0430486546913348,0.0624359924956664,0.0672968202005192,0.0520877333660864,0.0537804820256518,0.0273282449382185,0.0477284912043332,0.0346427915755609,"ACKR1","CCL17","","","","","","","ACKR1-CCL17"
"NRG1-MS4A4A",0.0610009419085974,0.0166589553718672,0.105402443014537,0.135551211584335,-0.0183119845080231,0.00578092580498118,0.0569561061553727,0.0316020749677055,0.00820512382259305,0.00470835679072058,-0.019423965081322,0.0350683766110497,0.0358723437275365,0.0240142045619772,0.0344842675045737,-0.0127824962762241,0.0659431029196953,0.134664340421446,0.0884280371508714,0.126106113648463,0.053946053946054,0.427822177822178,0.0597829486914358,0.0311433095843174,0.0553935526967257,0.011021808875391,0.079653387969834,0.0510137488627157,0.0198704392783983,0.083201692461567,0.0388299486402323,0.0278081397648413,0.0519736882243958,0.0603933342428568,0.0240531442142851,"NRG1","MS4A4A","","","","","","","NRG1-MS4A4A"
"CD74-APP",0.817253747913602,0.806435655127946,0.742354187221796,0.798345280624382,0.492332657286092,0.510965389033688,0.726657143055264,0.735800565730784,0.672348623467167,0.705307859302834,0.683509509258154,0.668641325399367,0.779504726646839,0.758642532891553,0.697273587057453,0.618938266392461,0.723884399076374,0.744382945843588,0.70163197322236,0.700059153697871,0.00799200799200799,0.427822177822178,0.0864348038017441,-0.0100479277189365,0.101099744696021,0.0690590107429455,0.791097217721932,0.694614486201251,0.704662413920188,0.802390467876164,0.770349733923089,0.701290723180144,0.0334058336816641,0.151808068493338,0.0473302389894126,"CD74","APP","","","","","","","CD74-APP"
"ADRB2-VEGFB",0.427582782680793,0.354185749548065,0.17215052142871,0.245360974578998,0.108068116149048,0.147353859815844,0.166471467682141,0.178945039043172,0.257974550829451,0.326678418249137,0.266094219141575,0.249045882968207,0.235982741521054,0.239621943344475,0.405939821850497,0.391775360378049,0.00231065859807828,0.0294248957157819,0.0323328423491224,0.0177352306959431,0.733266733266733,0.492257742257742,0.0279670625583657,-0.0294026104671995,0.0462631451647025,-0.0447544688949751,0.299820007059142,0.242450334033576,0.271852944500776,0.299773362063532,0.208755748003854,0.253510216898829,0.11334937813494,0.125547825146581,0.0803983743020563,"ADRB2","VEGFB","","","","","","","ADRB2-VEGFB"
"WNT3A-LRP1",0.0156112397775298,-0.0340201943037585,0.01619648977245,0.0486770698577093,-0.00175661825396744,0.0162034717294335,0.0250528027339693,0.0377853736606334,0.0283842312290433,0.0114065818163751,-0.0141422861313042,-0.00979826197381812,0.0795467858056351,0.0568609945699773,0.056718331583321,0.0996242660909714,0.0411174151235248,0.00198017705271699,0.0445247191565682,0.0273618315953257,0.303696303696304,0.180569430569431,-0.0255277306624977,-0.0269919721752476,-0.0171809376698485,-0.0171809376698485,0.0116161512759826,0.0101519097632328,0.0371438819384804,0.0159038647749899,0.0159038647749899,0.0330848024448384,0.0341229539404799,0.0271298301191518,0.0368077739163326,"WNT3A","LRP1","","","","","","","WNT3A-LRP1"
"HLA-B-KIR3DL2",0.143227825118787,0.116609663288281,0.0617820112215425,0.0875282514084444,0.0569176690919419,0.0570815164089687,0.158685769194896,0.217865262566112,0.117760579969774,0.0926198262964907,0.112481263374194,0.100450318831801,0.0749686100198443,0.0955675112714461,0.121016486782914,0.109931256024325,0.0996673630334568,0.127524803645562,0.112371419200154,0.0909445610964151,0.53946053946054,0.117882117882118,-0.0178477506739158,-0.0329435323435187,-0.00913730235089627,-0.0365511283842657,0.102286937759264,0.087191156089661,0.12013468843318,0.102068957348363,0.0746551313149935,0.111206259699259,0.0353070560511295,0.0359843564193116,0.0408174972469873,"HLA","B","","","","","","","HLA-B"
"CCR7-CCL19",0.272063278825603,0.271943699369693,0.258028464900436,0.350695749181921,0.123801621374436,0.140257410205621,0.513281692791756,0.492739115484065,0.254028307360638,0.333541130789807,0.197217219712868,0.239835758381307,0.117651980127385,0.12648085444607,0.219731530903298,0.218729871321267,0.29378493465376,0.267748297451254,0.187324448560682,0.14467179894099,0.23976023976024,0.874875124875125,0.016859051937567,-0.0351920421555611,0.0422198444553452,0.0352024374927619,0.288182798069413,0.236131703976285,0.271323746131846,0.272003489097648,0.264986082135065,0.229783644642303,0.042192811760975,0.0871640904747129,0.136725258498078,"CCR7","CCL19","","","","","","","CCR7-CCL19"
"FGFR2-XPR1",0.314764040886164,0.334138415872408,0.130262106970876,0.220705838951212,0.329831514844507,0.353221201257032,0.333333254171872,0.388991006283804,0.39555321599078,0.500114459911002,0.475372941281814,0.405991109191353,0.225201490396113,0.2032734917354,0.393061778425631,0.395904652775336,0.0445555144349804,-0.00733156578418459,0.00321782625744689,-0.0148383357063159,0.053946053946054,0.041958041958042,-0.121712139346145,-0.0911925535526106,-0.126572557289517,-0.0720097193428695,0.249967600670165,0.2804871864637,0.37167974001631,0.267734939918688,0.322297777865336,0.394307497208205,0.0939307559094518,0.0870859814625848,0.0952340293556739,"FGFR2","XPR1","","","","","","","FGFR2-XPR1"
"BDNF-SORT1",0.0377915626728915,0.0303233807248326,0.0983440507336796,0.0967516940341528,0.0328873683075141,0.0344899465867616,0.00536816797900328,-0.00799714248124452,0.0296800547264243,0.0511266622354384,0.0295872852475799,0.046079825438979,0.132619615952496,0.159152688103707,0.143887079883942,0.111136145278346,0.00735574887805645,0.027051004479852,0.0230353045172165,0.00877268197278644,1,0.874875124875125,-0.0042613661950781,-0.0149660377264952,0.0186683845163135,-0.0124624892073821,0.0658026720413891,0.055098000509972,0.0700640382364672,0.0672716283535222,0.0361407546298266,0.0486032438372087,0.0367885201744722,0.0329743830559408,0.0609817378737224,"BDNF","SORT1","","","","","","","BDNF-SORT1"
"NAMPT-P2RY6",0.479766449803049,0.441779193804922,0.163863323608925,0.272086695910055,0.233585049552884,0.240668589124016,0.300347605804874,0.306693586959214,0.157714001933825,0.209910595019061,0.162127407327815,0.166662066262914,0.440916216086939,0.395369124031597,0.255507960682231,0.220872914600865,0.233358847261324,0.258799651500123,0.222664171301103,0.310180957874163,0.303696303696304,0.427822177822178,0.0777617679108042,0.0436794024297083,0.118742507215941,0.0181872048754877,0.339373915781738,0.305291550300642,0.261612147870934,0.356932944857489,0.256377642517036,0.238190437641548,0.14779314654706,0.126089509798963,0.0986864859179531,"NAMPT","P2RY6","","","","","","","NAMPT-P2RY6"
"CCR2-CCL8",0.0678061199769893,0.028066900824964,0.029270042741356,0.112178204308874,0.042056091185628,0.0535762606128063,0.103059663475173,0.100402379179919,0.064868146702354,0.0811612288425567,0.099138747462365,0.0747364397368062,0.0134525980097166,0.0251368541171829,0.0377960897351407,0.062809657856811,0.0496276710295858,0.0158956166413824,0.0279891218880087,0.040690812723195,0.945054945054945,0.635364635364635,-0.00692586354875678,-0.010763910570033,-0.0212642118604074,-0.021986117320363,0.0593303169630457,0.0554922699417695,0.0662561805118025,0.0485380813591727,0.0478161758992171,0.0698022932195801,0.0397733566958022,0.0315876055427451,0.0319697721201457,"CCR2","CCL8","","","","","","","CCR2-CCL8"
"CADM3-CADM1",0.0229844534433905,-0.0105208853556581,0.0122242758334852,0.0229684770271151,-0.0262639608358695,-0.0444238732027033,-0.126934537307977,-0.0723230043341112,0.0106788184401006,0.0327418399147834,0.0391155144840844,0.022374352383088,0.0236021843458769,0.017818051706988,-0.0312954601492878,-0.0236948162911626,0.0841779356348155,0.0635107999458511,0.00941005771539936,0.0936100984725155,0.733266733266733,0.874875124875125,0.0227057859178449,0.00695312016572176,0.00334794135675586,-0.0133967398346307,0.0119140802370832,-0.00383858551503999,-0.0107917056807617,0.0175963764303002,0.000851695238913585,0.0142484350735443,0.0157921579037815,0.0278956114897553,0.0535521357414713,"CADM3","CADM1","","","","","","","CADM3-CADM1"
"PROS1-TYRO3",0.0792144016179007,0.109825105965908,0.156942160861798,0.198915148162538,0.0880232988423154,0.0742258007287046,0.174052414588272,0.241501683850559,0.0969059852485453,0.0932735694091957,0.120012952285719,0.0766395881600692,0.0958723198095777,0.125692335026912,0.178813446338199,0.145985507784948,0.0733256813462837,0.110826059522228,0.0558075930136664,0.0628573628460807,0.945054945054945,0.427822177822178,0.00134922390183637,-0.0170173275536723,0.0105309897575373,-0.023928441252204,0.136224204152036,0.117857652696527,0.1348749802502,0.133383633413853,0.0989242024041116,0.122852643656316,0.0526194455855037,0.0498990304248271,0.0509337795939313,"PROS1","TYRO3","","","","","","","PROS1-TYRO3"
"ICAM1-SPN",0.077564199959663,-0.00379151102233504,0.21429047033452,0.332470398686384,0.0247608543307919,0.0840830441595584,0.332990107218369,0.3288989628534,0.20057394439177,0.248927950450249,0.219269181984125,0.199000397694967,0.145637854033784,0.178372641831021,0.195566817427052,0.172950183798112,0.19880294446815,0.186609421032056,0.145210325262014,0.117916889311741,0.53946053946054,0.117882117882118,-0.0670854146787269,-0.100655894760188,-0.0538598358962772,-0.118963548983758,0.155133389489558,0.121562909408097,0.222218804168285,0.145927335147091,0.0808236220596107,0.199787171043369,0.148573302011737,0.127675655400589,0.0635133093507742,"ICAM1","SPN","","","","","","","ICAM1-SPN"
"LGALS9-SORL1",0.449969625853203,0.40631573972174,0.446029710541573,0.533222345345459,0.302260204787871,0.282169889041228,0.464971620078253,0.488453299894975,0.246475089107705,0.271133233521831,0.214647253194988,0.248212938057807,0.544217987029439,0.540777629120893,0.508929041989546,0.473488948034237,0.150803859561813,0.152936834146975,0.112280964970749,0.098705274320228,1,0.874875124875125,0.0587536513625263,0.0031972152122115,-0.0212306158588568,-0.0430575589245883,0.458884355365494,0.403327919215179,0.400130704002967,0.447999668197388,0.426172725131657,0.469230284056245,0.053336386581734,0.0956810660129542,0.136422526588224,"LGALS9","SORL1","","","","","","","LGALS9-SORL1"
"TNF-FLT4",0.133384113149696,0.143586676905929,0.0124676232866868,0.023264868388959,0.0648310429081728,0.00549109687172792,0.176583214982926,0.147849882547476,0.0672242158208289,0.0701811728125206,0.0437129041451496,0.0764527502826465,0.084348291095903,0.0388273290586136,0.162460492654158,0.0915302480019918,0.0714164423943639,0.118427508150446,0.0490882041687683,0.0579854094038447,0.453546453546454,0.147102897102897,-0.0177412297074036,-0.0320794798883594,-0.0020760299199474,-0.0363525650407088,0.0781758204328177,0.0638375702518619,0.0959170501402214,0.0783244907693273,0.0440479556485659,0.0804005206892747,0.0699030651588714,0.0614604835201294,0.0490284966989201,"TNF","FLT4","","","","","","","TNF-FLT4"
"EFNA1-EPHA3",-0.0276409655282836,-0.0541369167716129,0.0866059978303412,0.0623983723711523,-0.0349991388910251,-0.0086541596803166,-0.145272316867731,-0.100426278090069,-0.0454134377932752,-0.0526968203019018,-0.069591456922078,-0.0536474830179431,-0.00715967306860605,0.0229441036589397,0.22387590318948,0.154263540885133,0.0618195818527645,0.0857721897080157,0.0612706696450964,0.0693926890730947,0.53946053946054,0.492257742257742,0.0241190138082044,0.011241256721181,0.0664338324690228,0.0309075664432884,0.0168066219753992,0.00392886488837588,-0.00731239183280516,0.0173787034214343,-0.0181475626043001,-0.0490551290475885,0.0682132301408226,0.0570897587920099,0.114363205055597,"EFNA1","EPHA3","","","","","","","EFNA1-EPHA3"
"NOTCH4-DLL3",-0.00920820228401,0.0145938866676078,-0.00393037136505411,-0.000529853057271452,-0.0302473269541439,-0.0161962969554015,0.063445771487706,-0.00750176906000133,-0.0182453286486235,0.0159189898085495,-0.0247064429618949,-0.00765642029421713,-0.00823868188985975,-5.41996545961667e-07,0.00677415382961187,-0.000148587859611309,-0.158805809990213,-0.162860344307096,-0.163143051392074,-0.109359314759712,1,0.427822177822178,-0.0017327492511933,-0.00955047489955688,0.00159506624864354,-0.00274410836472573,0.000231364990318047,-0.00758636065804554,0.00196411424151134,-0.00223011221116278,-0.00656928682453206,-0.00382517845980632,0.0102190502113256,0.0151354200168647,0.0245225236121365,"NOTCH4","DLL3","","","","","","","NOTCH4-DLL3"
