"","BW11.C","BW11.D","BW14.A","BW14.B","1174.C","1174.D","BW09.A","BW09.B","BW09.C","BW09.D","BW19.C","BW19.D","BW23.A","BW23.B","wilcox.pval.2v4","mean.diff.2v4","median.diff.2v4","mean.p53.2v4","mean.wt","median.p53.2v4","median.wt","sd.p53.2v4","sd.wt"
"DC2:Endo.IFN",-0.0437734201802351,-0.0248255939219935,-0.00431807954711519,-0.00712800894736331,-0.0142749350612036,0.0100935384181219,0.0298697133414917,0.028170922673794,0.0106576382392317,0.0199878112314551,0.00260866343249169,-0.0193087754895086,-0.0146946358098529,-0.0124704574821266,0.105894105894106,-0.0240752239985662,-0.0223279023599852,-0.0200112756491768,0.00304649768604829,-0.0159768014346784,0.0063511009253068,0.0182580770980471,0.0185306760810855
"TAM.APOE:Endo.IFN",-0.0383846842268475,-0.0261902166350124,0.0170849077795604,-0.00682239221888136,-0.0195601002247868,-0.0379161327307784,0.0306439304756369,0.0171889081257183,0.0372078529564198,0.0683629536154301,-0.00695809363105937,-0.00535102936826471,0.0108998625384792,-0.0220125877482408,0.23976023976024,-0.0208286527261507,-0.0192807210120541,-0.0135780963252952,0.00597119743542481,-0.0165063044269469,0.00277441658510722,0.0242232102244385,0.0320890451228284
"TAM.FOLR2:Endo.IFN",-0.0235106802355808,-0.0231079502996779,0.0233146009656422,-0.00938116616298748,-0.020635640534688,-0.021209450140378,0.012676496341058,0.054450944216652,0.0184873230254005,0.000762368905456695,0.0266953461219172,-0.00700540987127941,0.00410681803844017,0.00643417003953444,0.187812187812188,-0.0156475955473624,-0.02151505227032,-0.00817129893315102,0.00594379999810238,-0.0162445582313327,0.00527049403898731,0.0219941343994042,0.0226192231421583
"CD14.Mono.Ribo:Endo.IFN",-0.024727442474779,-0.0128589016946883,-0.00599134834685491,0.015312558191409,-0.0368652424114372,-0.0232862203217847,0.00250031516434485,-0.00461928712027356,-0.00647610041713599,-0.00876509946590921,-0.0153769219329014,-0.0108927354192931,-0.00528545146662243,0.0306337158800185,0.945054945054945,0.000777019169871113,-0.00180452507924902,-0.0070662835812283,-0.00573822448359864,-0.00942512502077162,-0.0076205999415226,0.0168071314518021,0.0174926599464663
"CD16.Mono:Endo.IFN",-0.0421542231813047,-0.0319392039753609,-0.00618407518095329,0.00217632241559977,-0.0177721121355121,-0.0301300168831822,0.0112966671686401,0.0023836163915738,0.0444648923005827,0.0160915457179753,-0.0152709772773576,-0.0091592895344286,-0.0317275916891257,-0.00632504363668552,0.303696303696304,-0.0159104640227528,-0.0113194729926,-0.0195252949805048,-0.00308836246926546,-0.0190616395781571,-0.00774216658555706,0.0209373818117769,0.0231567082886797
"Myeloid.cycling:Endo.IFN",-0.0160802496356975,-0.0152228928267398,0.0100835348133228,-0.0126194307308955,-0.0244442690372016,-0.00929366891390103,-0.0196448055892731,-0.00649354340888668,-0.01531631796284,0.0232192250227192,-0.00553613462814412,-0.0104133617164638,-0.00104313500454499,0.00646853234078357,0.733266733266733,-0.00221001170522728,-0.00602755561742383,-0.00845975959500254,-0.00682880996624074,-0.0139211617788177,-0.00789360616139385,0.0124494775130414,0.0136509035645795
"Mreg.DC:Endo.IFN",-0.0216176171934992,-0.0198811830321658,0.0157543107466675,0.00989833985914958,-0.00672569760147623,-0.0135744815848284,-0.0181964924221426,-0.00756405627258775,-0.00811799053695243,-0.0059924919263822,-0.00984442284193431,-0.00660295913861003,0.000613631218522931,-0.0397929227894133,0.839160839160839,0.00761825098461845,0.00284960181826196,-0.00396153740496199,-0.00962723127605953,-0.00499142158650813,-0.00784102340477009,0.019544676483289,0.0110709357154067
"CD14.Mono.S100A:Endo.IFN",0.141718109599477,0.0511910569106417,0.0100161273214792,0.0100567535189469,-0.00341271759888547,-0.0301905393365774,-0.0103229935568001,0.00530645993033497,-0.0107077154404945,-0.007087008870924,0.0162952472078927,-0.0117411382089772,0.0198204936629475,-0.016337201279792,0.023976023976024,0.0580832231867637,0.0393289064286564,0.0532455118376362,-0.00348366908839351,0.0306239052147943,-0.00870500121386207,0.0620904444353327,0.0150990430021743
"DC1:Endo.IFN",-0.0233781425069777,-0.0175119988343969,-0.0061160261117053,-0.0125912516390312,-0.0255949970359037,-0.0366343520532591,0.0288317542370965,0.0222709586426859,-0.000110334144692957,-0.0035779161943126,0.00590246742710661,-0.00172178681864898,-0.0157920760181384,-0.00137383654439092,0.187812187812188,-0.012119342922782,-0.0135038135551941,-0.0148993547730278,-0.00367194274013535,-0.0150516252367141,-0.00154781168151995,0.00733007396230897,0.0198579819868621
"TAM.CXCL.HLA:Endo.IFN",-0.0165231845225696,0.018069052543147,0.0158187206473899,-0.00465241479382563,-0.0211090458689144,-0.0391237133391044,0.0225589177520542,-0.0052091999859139,0.0132800707612903,0.00835875685086489,-0.00865212405579271,0.000398636704605506,0.0387295608532912,-0.0150911979173745,0.733266733266733,0.0037639772930348,0.00798843456743633,0.00317804346853542,-0.000955613912619946,0.00558315292678213,-0.0024052816406542,0.0166431500599722,0.0225039120277949
"CD4.Naive:Endo.IFN",-0.02506526453923,-0.0246103108062608,0.039829658126568,0.0058928938701999,-0.047714497883672,-0.076340483948264,-0.0365970845615551,-0.0670356463608897,-0.0424074036296271,-0.0516263527780899,-0.041509531608136,-0.0265363623746416,-0.090438967226834,-0.0545096369540965,0.001998001998002,0.0524833408953998,0.0403117168628505,-0.00098825583718075,-0.0480748248596006,-0.00935870846803047,-0.049670425330881,0.0308283211276481,0.0193991579082974
"CD8.M.E:Endo.IFN",-0.0345219925620942,-0.0116556728362439,0.0202984220274285,0.0124423560977531,-0.00198577833710613,-0.0150505860471426,0.0118823740954125,-0.00962052702497822,0.00481645895833363,-0.0121272634869896,-0.0217897385312981,-0.0113677369174139,-0.021064859727983,0.0038903864013274,0.635364635364635,0.00388250524349467,0.0108874736019507,-0.00335922181828914,-0.00545226495637137,0.000393341630754588,-0.0104941319711961,0.024828232296399,0.0114160368106148
"T.Cycling:Endo.IFN",-0.0166960039009278,-0.0134053630213061,0.00406555561305106,-0.0108564292258361,-0.0226015496329002,-0.000864191464822628,-0.00557343229576401,-0.00502066006561437,-0.00448678391523304,-0.00745533874516954,-0.0113919118159943,-0.000319539307970289,-0.0154801676656507,-0.0329214996166236,0.945054945054945,0.00138844731881952,-0.00561651060310434,-0.00922306013375475,-0.0106337730683253,-0.0121308961235711,-0.00651438552046678,0.00917590593252738,0.0103861977720959
"CD8.Naive:Endo.IFN",-0.019569085510239,-0.0157460298087561,0.0398952280185272,0.0307953929015807,-0.0191333469514039,-0.0497655045360729,-0.00682652806069228,0.0175182144331436,0.0248340939889923,-0.00178684032053329,-0.0215918364404997,-0.0184755468236051,-0.0364253639748643,-0.00246069584579433,0.303696303696304,0.0202552118534112,0.020175718988561,0.0088438764002782,-0.00757436014815902,0.00752468154641231,-0.0126510374421487,0.0308653819346999,0.0227408940994436
"Treg:Endo.IFN",-0.0216997587730846,-0.0358473720630736,0.011709427480697,-0.000257638549539001,-0.0224366069068557,-0.0411848126242483,-0.00771249319068961,-0.0291937467259037,0.000491490149562449,0.00437119235090248,-0.0283506850949334,-0.0150585073724321,-0.038894522517649,-0.0492353048492854,0.373626373626374,0.0111965642019032,0.0144149473395828,-0.0115238354762501,-0.0206783304846428,-0.0109786986613118,-0.0253936460008946,0.0213064587066276,0.0180614688230097
"CD4.M.E:Endo.IFN",-0.0287370958623757,-0.0306614095194529,0.00776302879139929,0.00731914821649291,-0.0281305824403696,-0.0400308000365133,0.0460243079537063,-0.0305965817774514,0.0260135832759487,0.0107076147323812,-0.0297646956278921,-0.028791763072678,-0.0249490563179435,-0.0631736999158011,0.945054945054945,0.00519008522917718,0.0177521989335824,-0.0110790820934841,-0.01412477500092,-0.0107089738229414,-0.0284611727565238,0.021515831526401,0.0332013358705905
"NK:Endo.IFN",-0.0165309625347128,-0.0285261482983078,0.00153738021284719,-0.0117257391446959,-0.00450911699909071,-0.0291117377780755,0.00100870471721616,-0.0089501827340819,0.0210731374686788,-8.320164686247e-05,-0.00642331637606052,-0.00762122705664112,0.0542770015014975,0.0223318758823327,0.187812187812188,-0.0180105611391086,-0.0118321915167277,-0.0138113674412173,0.00275147253038338,-0.0141283508397043,-0.00229615932297659,0.0124345603471958,0.0229993915485896
"CD8.IFN:Endo.IFN",0.0248113705213586,-0.015970326323269,-0.010465941571754,-0.0131749341742235,0.000431665194886885,0.00467791261889326,0.012318685954101,-0.00994338478448854,0.00171734004407355,-0.000397986372903654,-0.0103440497089082,-0.00652871420121898,0.0109069482365276,0.00834665222497838,0.187812187812188,-0.0048184648075661,-0.012894940492469,-0.00369995788697197,-0.000180896815298379,-0.0118204378729887,0.00107450261948022,0.019139936433514,0.00817542928050644
"T.Delta.Gamma:Endo.IFN",-0.00721671251086032,-0.0224774930709843,-0.00843720374990488,0.00524346058829536,-0.00317645183512745,-0.025022684629267,0.0186353927394867,-0.00323489398787704,0.0230187499592958,-0.0115827075194394,0.00738255623250577,-0.0139098680138187,-0.0248625557491351,-0.00841321134548362,0.839160839160839,-0.00410541977097751,-0.00200290546370227,-0.00822198718586353,-0.00326565577823317,-0.0078269581303826,-0.00582405266668033,0.011337175238141,0.0164162624402058
"TH17:Endo.IFN",-0.0247636737189903,-0.00216032101170612,0.0060847841450376,0.0210693317275173,0.00104893753062699,-0.0229862568436272,0.00785970982449701,-0.0190726617422415,0.000551187041403167,-0.00342061310415379,-0.0369397893462213,-0.0218166839714344,-0.0213056620945538,0.0151514849864048,0.53946053946054,0.0101505650573946,0.0132088689898634,5.75302854646347e-05,-0.00726009236288934,0.00196223156666574,-0.0112466374231976,0.019138396149583,0.0165741938004231
"TFH:Endo.IFN",-0.00968497981177152,-0.0342767539388419,-0.0101480996482702,0.0139195211160114,-0.00843837334085433,-0.0233495612919106,-0.00401954543424302,-0.026075053738898,0.00495302874994618,0.00773813530757624,-0.0209952507570354,-0.0176457720874637,-0.0347744957557133,-0.0445160727858148,0.635364635364635,0.00666471804272304,0.00940397169222869,-0.010047578070718,-0.0139275854562181,-0.00991653973002087,-0.0193205114222496,0.019677537013559,0.0168225915112884
"T.Exhausted:Endo.IFN",-0.0308382338424508,-0.0116828763242245,0.0362512502179992,-0.0272175718188494,0.00491025669762213,0.0023653661650489,-0.013797003309198,-0.0167803100050672,0.0369353996800354,-0.0126782349030068,-0.0194798845530786,-0.00794059370606215,-0.0139571685639337,-0.0392237684418069,0.733266733266733,-0.000407263847936667,-0.00621260496543453,-0.00837185794188135,-0.00971486479620875,-0.0194502240715369,-0.0132376191061024,0.0308873415399408,0.0199111386380779
"Plasma.IGHA:Endo.IFN",-0.00129348450602929,-0.030779818658022,0.0125483112311393,-0.00275218303860848,-0.0220943214959001,0.00567269748738707,-0.0218262541146604,-0.0485662109444015,-0.0164111011892971,-0.0323865252614977,-0.0393555417044302,-0.0244460971204195,-0.0356593527875485,-0.0622991529684693,0.0759240759240759,0.0241678922670436,0.0263934774186397,-0.00556929374288012,-0.0272840039216223,-0.00202283377231889,-0.0284163111909586,0.0181662400608167,0.0186483658065022
"B.Follicular:Endo.IFN",-0.0206447980600526,-0.021542229402392,-0.0176250640090606,0.00775108298873407,-0.0142294569242473,-0.0444377086543242,-0.0333326459682166,-0.0417309271685751,-0.00962475611918572,-0.0145770544660198,-0.0461006865227652,-0.0345485840075591,-0.105211489684044,-0.0578716859153196,0.141858141858142,0.0271512474223329,0.0190048245535105,-0.0130152521206928,-0.0358103556765021,-0.0191349310345566,-0.0381397555880671,0.0139452542982259,0.027766566833098
"B.MZ:Endo.IFN",-0.0131459408723786,-0.0164204615323925,-0.0136698228788151,-0.00858342016452516,-0.00536993628096408,-0.00247190073192584,0.0308772702669451,-0.00800216843693178,-0.00296885159134846,0.00314142633375857,-0.0180183218484929,-0.0161858765834255,0.070446107884084,0.134718554937597,0.0759240759240759,-0.0315715417569574,-0.0106875057139597,-0.0129549113620278,0.0161438985258883,-0.0134078818755968,-0.00272037616163715,0.00324897748139409,0.0486525848094756
"Plasma.IGHG:Endo.IFN",-0.00504600111694664,-0.00664804643003022,-0.0121528685557363,-0.00912887350369776,-0.0128006735717527,-0.0191573299761255,-0.0306771227439263,-0.0482248115238593,-0.0145681155975834,-0.0137208112476455,-0.0289935529892323,-0.0202595758362538,-0.0198311266386309,-0.040686356625473,0.001998001998002,0.0166480002734455,0.0121568912705784,-0.00824394740160272,-0.0234589409321982,-0.00788845996686399,-0.0200453512374423,0.00310035047190978,0.0120263998125604
"B.Cycling:Endo.IFN",-0.00105027726124205,-0.00790121813138787,-0.0108843163707122,-0.00630268910511156,0.0167427470587658,0.0272809801444326,0.0105244299570393,-0.0138913715191807,-0.00441122101386743,-0.0234847942746595,0.0487988570368802,-0.0122945418119004,-0.0245323130718471,-0.00875883046263094,1,-0.0081320194214166,-0.000516927880000531,-0.00653462521711342,0.000879204812538209,-0.00710195361824972,-0.00658502573824919,0.00411984045751618,0.0237693049915567
"Mast:Endo.IFN",-0.0312586463478818,0.00115570353652069,0.00454263029916664,-0.00662272742519379,0.0146525268006808,-0.0268857176458464,-0.0116190423038603,-0.00126791690432248,-0.010398442531295,-0.00575963809899249,-0.0137197888730694,-0.0192191119495066,0.00173581953886862,0.00624366432512338,1,-0.00142199522012507,0.00534552837080718,-0.00804575998434706,-0.00662367046067397,-0.00273351194433655,-0.00807904031514373,0.0161657829570847,0.0123662166963426
"Plasmacytoid.DC:Endo.IFN",0.02295758865209,0.0375220612641238,-0.0133657499647649,-0.00420551135440955,-0.0020015621864262,0.0188346623642516,0.00463597534778954,-0.00413193412718491,-0.000497719439600485,0.0336321995450684,-0.00531739111039337,0.00499918936312809,-0.0118900868456209,-0.037299582214051,0.733266733266733,0.0106307220795638,0.0106256794618536,0.0107270971492598,-0.000294705514313527,0.00937603864884023,-0.00124964081301334,0.0236008693561719,0.0186025539913383
"SmoothMuscle:Endo.IFN",-0.0335974235575786,-0.0347498540923982,0.0274822561726297,0.0264765633024132,-0.0207398230418982,-0.0167542896185506,0.00656757390108979,-0.0179595712234077,0.0141302196562002,0.0325658338984957,0.0161886968085678,-0.0139742197721169,0.0197302313645587,0.0112145352797991,0.839160839160839,-0.00669403326900725,-0.0124514847180271,-0.00359711454373346,0.00522234095955919,-0.00356043012758269,0.00889105459044444,0.0353122504976771,0.0188950723995962
"Pericyte.PTN:Endo.IFN",0.057035433736441,0.0135471640032203,0.0206003944547562,0.0212322340239706,-0.00328396507564467,-0.00241373145976531,0.0143372378299461,-0.0124072436419887,-0.00106322844532137,-0.0152937508421767,-0.00140229215826465,-0.00474407267757561,-0.00423902898009839,0.0216632549365024,0.023976023976024,0.0289884886060357,0.0237651625070684,0.028103806554597,0.00112594668268942,0.0209163142393634,-0.00284884826770499,0.0195997839779036,0.011130777579883
"CAF.COL:Endo.IFN",-0.0324144881429652,-0.0094697761604317,-0.0230789586846678,0.0406499796914874,-0.0104761370345212,-0.0124378659540349,0.0292263654632185,0.0260587734572692,0.05422757620736,0.0356717109619255,-0.00671798922451514,-0.00454471804032579,0.250908299491705,0.168788173957224,0.141858141858142,-0.0591487297526749,-0.0439169368827936,-0.00607831082414433,0.0519412880887993,-0.0162743674225498,0.0276425694602438,0.0325456163719295,0.0877852845575451
"CAF.ISG:Endo.IFN",0.00335446838329818,0.0899311893712303,0.0543620703842698,0.0149638856837582,0.00345799297103601,0.0168173121080336,0.0460929469204343,0.0158812820014979,0.0725684483759547,0.0151655629093822,-0.016170302329965,-0.0101161266773786,0.0708652539851735,-0.0247247754528029,0.53946053946054,0.0216691439745025,0.019139555578574,0.0406529034556391,0.0186183164086476,0.034662978034014,0.0155234224554401,0.0394435867773434,0.034255430669852
"Pericyte:Endo.IFN",-0.00987178753374187,-0.0174090073449146,0.00368308270629992,-0.0104434344145915,-0.0121020858025219,0.0339620943481183,0.0335227960973407,0.0412027518888014,0.0281245831552284,0.0306599650810746,0.0233377451775929,0.0121373794296648,0.14265581664151,0.0724142954706191,0.013986013986014,-0.0491018207954799,-0.0422489915633743,-0.00851028664673703,0.0359519915520761,-0.0101576109741667,0.0320913805892076,0.00882149328253501,0.0417161129077307
"SmoothMuscle.Pericyte:Endo.IFN",0.0218262760697052,0.00101893703716915,0.0296108665194224,-0.00505999408448248,0.0861547217088833,0.0598467101573434,0.0311285271339611,-0.00834911016480923,0.00851491818993776,0.0189465223349055,-0.00718798501235906,0.00750962761113869,0.0282930816313454,0.282495761186011,0.53946053946054,-0.0388862560921822,-0.0121971954296883,0.0118490213854536,0.0456629800628978,0.0114226065534372,0.0236198019831255,0.0165149859698296,0.0865679973945755
"CAF.Complement:Endo.IFN",-0.0471365750444459,0.0123500326330865,0.00938445849058395,0.0262224237716345,-0.0121444188193152,0.0274531288053421,0.0885669484195938,0.0141552827673004,0.0360962187498701,0.103179089288998,0.00214938072500427,-0.0204751111826217,0.00962848897639215,0.044751057728635,0.303696303696304,-0.0291309215832051,-0.00993696022448603,0.000205084962714763,0.0290529535664394,0.0108672455618352,0.0208042057863213,0.0324031651911349,0.0405622994491295
"CAF.ADH1B:Endo.IFN",0.020104129031176,0.0618027116712931,0.0401155720695902,0.00275719910743688,-0.0139304087118409,-0.00704924709710675,0.0101411802947384,-0.00297642403516857,0.0283512993142453,-0.000327924698872057,0.00802919735350457,0.00289362917707032,0.0614979705040627,-0.0247176991367983,0.105894105894106,0.0250037456734906,0.028826998311284,0.0311949029698741,0.0058789792792065,0.0301098505503831,0.00128285223909913,0.0254828344722238,0.02413355514802
"Myofibroblast:Endo.IFN",0.00207977490518763,-0.0357523908216333,-0.00578278932474685,-0.0130762641670533,0.138725140711088,0.0305907344182075,-0.00803365513706545,-0.00735328691673188,-0.00215040087413888,0.0704963291031447,0.189248401127596,0.0138646439630784,-0.0200907879382194,-0.0281937852141371,0.23976023976024,-0.0508432506763436,-0.0152866482903698,-0.0131329173520614,0.033093369915979,-0.00942952674590006,0.00585712154446978,0.0163002472103515,0.0732260179579522
"CAF.OGN:Endo.IFN",-0.0293701501731343,0.00369526521352795,-0.0173248775012818,-0.00128792542987611,0.598177395448392,-0.0249465574555849,0.00919692587250272,-0.0242779611480262,0.0243362263827244,0.0093869321230927,0.0265947386426101,-0.00521584579350799,-0.010998889646066,-0.00134655608438202,0.303696303696304,-0.0711625628068665,-0.0132315863596393,-0.011071921972691,0.0545107711738072,-0.00930640146557893,0.00392518489406035,0.0151406848574811,0.189895093613254
"CAF.Ribo:Endo.IFN",-0.015240307543138,-0.0123895108707247,-0.0139400806453994,0.0073787213677492,0.00568411938539944,-0.0202560910736021,-0.028184964110563,0.05079239133793,-0.00537588490286067,0.00467575427269246,-0.0169770307284257,-0.019937025184098,0.161556426031652,-0.0337059221701629,0.733266733266733,-0.0183749717086744,-0.00198833794241884,-0.00854779442287822,0.00960459038415552,-0.013164795758062,-0.0111764578156432,0.0106814351886064,0.0585227200590206
"CAF.APOE.IGFBP:Endo.IFN",-0.0364379209581258,-0.0340593869300128,0.0210428382427809,0.0181111876409778,0.00426669554793714,-0.0190201571292858,-0.0105153081471578,-0.0149600430932237,-0.00307855054808058,0.0291946819917948,0.021797671928972,0.000752516025446887,0.0348689620893216,0.0304349486469675,0.303696303696304,-0.0152099622323642,-0.0104837054312096,-0.00783582050109499,0.00835023681396998,-0.00797409964451755,0.00250960578669201,0.0316911120514674,0.0201389846606987
"CAF.Cycling:Endo.IFN",-0.0129363543301139,-0.0232890228202481,0.000812678147736518,0.0200460699399099,-0.00220537749698246,-0.0192582676452583,0.00299624016372352,-0.00813370363664959,0.0044880044067078,-0.0313069472971158,0.00704643596559678,0.0116450254530516,0.148519629946401,0.00995301874904819,0.635364635364635,-0.0162160631265311,-0.00980396037640433,-0.00384165726567889,0.0130718298680393,-0.00606183809118868,0.00374212228521566,0.0187367721419324,0.0497351753684233
"Endo.IFN:Endo.IFN",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,6.40987562127855e-17,8.27511384415758e-17
"Pulmonary.Venous:Endo.IFN",0.154944717917291,0.0465628596920174,-0.0076004123718187,0.0083904072097019,0.238147872836656,-0.00723353872907392,0.00873002608285676,-0.0151384909249706,0.0247884369924739,0.000138538076799586,0.0521114203502454,-0.00565657801728135,0.0670640772014388,0.0985516931133285,1,0.00442404741355049,0.0107174019131944,0.0505743931117978,0.0427176240174705,0.0274766334508597,0.0167592315376653,0.0731962060948219,0.0769889501991343
"Aerocyte:Endo.IFN",0.0317132727403248,0.154254116226563,0.0267736606562461,0.0241702826601182,-0.0152561877885418,0.0710456245370432,-0.00220073107795741,0.0281650440540919,0.0421341438089375,0.0103378878238791,0.0907689575503878,0.0156947580166076,0.0147275334047727,0.128789429333105,0.453546453546454,0.0208071871045805,0.00731356566293569,0.059227833070813,0.0371251583929494,0.0292434666982854,0.0219299010353497,0.0634280449761505,0.0453235148953355
"Arterial:Endo.IFN",0.038879889427995,0.0537802224755688,0.00730031756840052,0.0145166252606812,0.0423473432451171,0.0828530041146371,0.0443814557875433,0.0122344288520945,0.0611066489306406,0.00959444006342174,0.0142423429342979,0.0322260385461473,-0.00891199083849064,0.0323688225453677,0.945054945054945,-0.00362498973491628,-0.00559917320141936,0.0286192636831614,0.0306326508583144,0.0266982573443381,0.0322974305457575,0.0215386177361196,0.0270287826481825
"Capillary.PLVAP:Endo.IFN",0.0448727322467712,0.147408076887765,-0.00782926962508981,-0.00978773588194033,-0.00501321928342158,0.0803084193031975,0.0287519081648383,0.0241259689124009,0.0364749661174537,0.0297691720469202,0.0414277232692805,0.019362541397561,0.0254552404407217,0.128067093640938,0.839160839160839,0.00279296950588753,-0.0107388087950385,0.0436659509068766,0.0362674616479955,0.0185217313108407,0.0292605401058792,0.0736499363955138,0.0373188124340585
"Systemic.Venous:Endo.IFN",-0.000397478590660823,-0.00248354780137081,-0.00641661021078986,-0.00302493921763673,0.0184738435263847,-0.0131092864031496,-0.00594811367387699,0.0260075093551464,0.0115469127103631,-0.0150045490853962,-0.0135833602641661,-0.000225270125121221,-0.042494711965073,-0.0680830566643537,0.733266733266733,0.00716136430380972,0.00677445652900955,-0.00308064395511455,-0.00958591107335268,-0.00275424350950377,-0.00952870003851331,0.00249584147911424,0.0282056905425958
"Capillary:Endo.IFN",0.0374931913737626,0.0717923443045613,-0.00548784457899498,0.0220107059977882,0.147247102220131,0.0647564892699595,0.0134867768161523,0.0143832068144869,0.037064205345607,0.0129762816468919,0.0995595563180464,0.0512833642038027,0.0552874066310462,0.0513600253739131,0.53946053946054,-0.0232883421897245,-0.0215697461030825,0.0314520992742793,0.0517650109670751,0.0297519486857754,0.0513216947888579,0.0322362607516342,0.0422656938967916
"Lymphatic:Endo.IFN",-0.0362446601664749,-0.00869341277116833,0.0101656308920933,0.00844097983866352,0.0144568278781669,0.0490529325134147,0.015278257147619,0.00836482217596613,0.00160540680064255,0.000669719895107905,-0.0179033985295253,0.00161742359794613,-0.00958853763351334,-0.023490161744169,0.733266733266733,-0.0105891947618871,-0.00173763166554674,-0.00658286555172158,0.00440947926730174,-0.000126216466252405,0.00161141519929434,0.0215290852319678,0.0203523956029718
"Capillary.ECM:Endo.IFN",0.0122774468087251,0.0629645699653719,-0.000375425029575488,0.00503431577481336,-0.0114504341599008,0.0104351873108683,0.033054487155733,0.0491077215848496,0.0178524719304809,0.0357861508349411,0.0146396926539297,0.0123619450520898,0.00026802543091685,-0.00639431747058693,0.945054945054945,0.00440913384750155,-0.00484493756124056,0.0199752268798337,0.0146086587361941,0.00865588129176921,0.0135008188530098,0.029124556046604,0.0192313322464583
"Endo.Cycling:Endo.IFN",-0.00905776873104263,-0.00108565758089273,-0.00764523341059857,-0.0104967309796685,-0.00869275369430216,-0.00332040376237637,0.000100889949938892,0.00860692792220075,0.0269211492340543,-0.0047549489604619,-0.00730775573622029,-0.00037295121978671,-0.0161017733698994,0.00304415308328647,0.141858141858142,-0.00688360102019397,-0.00650482357973906,-0.00707134767555061,-0.0011249270484759,-0.0083515010708206,-0.00184667749108154,0.00415679965582532,0.0116893119404508
"Nonmalig:Endo.IFN",0.000147422744664062,-0.0127441677246627,0.000741387906337353,0.0143802577546075,0.0973821907084904,0.0521810841679726,-0.0289002876544247,-0.0382359151819804,-0.05599949171248,-0.0386557715920629,-0.0168144115523136,-0.0118619527954538,-0.112555436001766,-0.1190916005211,0.141858141858142,0.0278863843837483,0.0340125067437033,0.000631225170236544,-0.0234701213073191,0.000444405325500708,-0.0335681014182026,0.0110782554690774,0.0658112697276875
"mean_nUMI_factorsfact_14:Endo.IFN",-0.0395327449829706,-0.0171970114861768,-0.0028975586754793,-0.00992686495343105,-0.058319132697561,-0.0732887446453608,0.0668718397720692,0.0250780188385015,0.0671889843661272,0.0566171906999188,-0.0139807143350679,-0.021998592664697,0.0580390272785098,0.0881850159250238,0.373626373626374,-0.0368278342782608,-0.0544095429890141,-0.0173885450245144,0.0167696388712757,-0.0135619382198039,0.0408476047692102,0.0158752179171135,0.0573862563137115
"hypoxia1:Pulmonary.Venous",-0.0407845832559132,0.00928202551536179,-0.116944917273377,-0.116714078350553,0.138737019836465,0.113418362827157,0.03469967260555,0.0296190991677053,0.0179652036748812,0.0370748863104966,0.0231448350801356,0.0146914360247374,0.19652681569302,0.144840502286939,0.001998001998002,-0.141362171691829,-0.114636610261256,-0.0662903883411202,0.0576367050142304,-0.078749330803233,0.0358872794580233,0.061833555196339,0.0665713445776789
"hypoxia.hallmark1:Pulmonary.Venous",0.0723154276651229,0.0402559895834136,-0.0824022410625083,-0.071690441809502,0.132171628879263,0.104387762610649,0.0776115370407209,0.0311683087623818,0.0720766669571369,0.043913127379049,-0.0125666406617555,-0.0152357259792197,0.18494279432028,0.211422983061529,0.105894105894106,-0.0933695606428719,-0.0905613281119731,-0.0103803164058684,0.068927454596412,-0.0157172261130442,0.0748441019989289,0.078206373738443,0.0766710023724877
"pemt1:Pulmonary.Venous",-0.0140208680982855,0.0539590372271136,-0.103121275634316,-0.0947300063850514,0.179065337559849,0.109849910271938,0.0355426765657196,0.0547526302273901,0.056344386467153,0.0470826189886721,0.119865897466659,0.0569994360856317,0.202645063324948,0.210275637060487,0.00799200799200799,-0.146720637624479,-0.137800110420453,-0.0394782782226348,0.0888812352393996,-0.0543754372416684,0.0834246731787848,0.0741210636575324,0.0680460554768522
"emt.hallmark1:Pulmonary.Venous",0.0171052004869751,0.0231029646605427,-0.0956348980436016,-0.0888144773338709,0.27736278918567,0.202506536565996,0.0661770044158417,0.0984553171928866,0.0661677440606388,0.0499837907628829,0.132048431630568,0.0475435187581979,0.271414836364115,0.279238669670114,0.001998001998002,-0.18515016641818,-0.151106512835175,-0.0360603025574887,0.127462196479367,-0.0358546384234479,0.115251874411727,0.064958957005056,0.0988534025248283
"Glycolysis.Hypox:Pulmonary.Venous",-0.0727959680406593,-0.117042665680031,-0.0788959518036332,-0.0590900502953488,0.00492655056118479,-0.118164776838927,-0.0191602475331029,-0.0553004629914941,-0.0238727243761745,-0.0453773646003438,-0.0905778640933527,-0.0634670406766535,-0.130291660486107,-0.0819104656362868,0.53946053946054,-0.0196365532877923,-0.0164622080880724,-0.081956158954918,-0.0620260097242369,-0.0758459599221463,-0.0593837518340738,0.0248139466483203,0.0436167364023485
"Secretory:Pulmonary.Venous",-0.109489844900468,-0.119834540609752,-0.0881846725416207,-0.0486212363417569,-0.100858071526541,-0.0745014786296766,0.0328282520613669,0.0506484438451967,0.02726185267764,-0.0142957353520445,-0.118015682777843,-0.0584688906597201,-0.0656365397152447,-0.0625150225903238,0.141858141858142,-0.0531772863316805,-0.0383453020960225,-0.0915325735983995,-0.0392885553644497,-0.0988372587210444,-0.060491956625022,0.0314963290769316,0.0588450620100613
